Author,Title,Orginal Author,Translator,Editor,Language,No of pages,Publisher,Year of Published,Category,Subject,Price,ISBN,Book format
"                   ,,",47. நெஞ்சக்கனல் (கௌரா பதிப்பகக் குழுமம்),-,-,-,தமிழ்,152,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,70,-,Paper Back
"                   ,,",48. நித்திலவல்லி,-,-,-,தமிழ்,400,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,200,-,Paper Back
"                   ,,",49. மணிபல்லவம் (கௌரா பதிப்பகக் குழுமம்),-,-,-,தமிழ்,752,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,650,-,Paper Back
"                   ,,",50. ராணி மங்கம்மாள் (கௌரா பதிப்பகக் குழுமம்),-,-,-,தமிழ்,192,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,140,-,Paper Back
"                   ,,",51. சமுதாய வீதி (கௌரா பதிப்பகக் குழுமம்),-,-,-,தமிழ்,184,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,100,-,Paper Back
"                   ,,",52. வஞ்சிமாநகரம்,-,-,-,தமிழ்,96,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,110,-,Paper Back
"                   ,,",53. குறிஞ்சி மலர் (கௌரா பதிப்பகக் குழுமம்),-,-,-,தமிழ்,400,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,250,-,Paper Back
"                   ,,",54. பொன் விலங்கு (கௌரா பதிப்பகக் குழுமம்),-,-,-,தமிழ்,624,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,600,-,-
"                   ,,",55. பாகவதக் கதைகள்,-,-,-,தமிழ்,180,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,200,9789388697804,Paper Back
"                   ,,","56. அனிச்ச மலர், புதுமுகம்",-,-,-,தமிழ்,258,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,250,-,Paper Back
"                   ,,",57. பழந்தமிழர் கட்டடக் கலையும் நகரமைப்பும்,-,-,-,தமிழ்,163,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,180,-,Paper Back
"                   ,,",58. பிறந்த மண் (கௌரா பதிப்பகக் குழுமம்),-,-,-,தமிழ்,248,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,240,-,Paper Back
"                   ,,",59. நா. பாவின் சரித்திர சிறுகதைகள்,-,-,-,தமிழ்,696,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,500,-,Paper Back
"                   ,,",60. சத்திய வெள்ளம் (கௌரா பதிப்பகக் குழுமம்),-,-,-,தமிழ்,448,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,420,-,Paper Back
"                   ,,",61. சொல்லின் செல்வம்,-,-,-,தமிழ்,204,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,200,-,Paper Back
"                   ,,",62. துளசிமாடம் (குமரன் பதிப்பகம்),-,-,-,தமிழ்,-,குமரன் பதிப்பகம்,-,நாவல்,-,200,-,Paper Back
"                   ,,",63. குறிஞ்சி மலர் (குமரன் பதிப்பகம்),-,-,-,தமிழ்,-,குமரன் பதிப்பகம்,-,நாவல்,-,250,-,Paper Back
"                   ,,",64. பாண்டிமாதேவி (குமரன் பதிப்பகம்),-,-,-,தமிழ்,-,குமரன் பதிப்பகம்,-,நாவல்,-,450,-,Paper Back
"                   ,,",65. மணிபல்லவம் (குமரன் பதிப்பகம்),-,-,-,தமிழ்,-,குமரன் பதிப்பகம்,-,"நாவல்,வரலாறு",-,450,-,Paper Back
"                   ,,",66. பொன் விலங்கு (வானதி பதிப்பகம்),-,-,-,தமிழ்,-,வானதி பதிப்பகம்,-,நாவல்,-,200,-,Paper Back
"                   ,,",67. தமிழ் இலக்கியக் கதைகள் (தமிழ்ப் புத்தகாலயம் ),-,-,-,தமிழ்,200,தமிழ்ப் புத்தகாலயம் - தாகம்,-,இலக்கியம்,-,55,-,Paper Back
"                   ,,",68. வஞ்சி மாநகரம்,-,-,-,தமிழ்,-,திருமகள் நிலையம்,-,நாவல்,-,50,-,Paper Back
"                   ,,",69. ராணி மங்கம்மா,-,-,-,தமிழ்,-,திருமகள் நிலையம்,-,நாவல்,-,80,-,Paper Back
"                   ,,",70. சாயங்கால மேகங்கள் (திருமகள் நிலையம்),-,-,-,தமிழ்,-,திருமகள் நிலையம்,-,நாவல்,-,110,-,Paper Back
"                   ,,",71. கபாடபுரம் (திருமகள் நிலையம்),-,-,-,தமிழ்,-,திருமகள் நிலையம்,-,நாவல்,-,130,-,Paper Back
"                   ,,",72. நா. பா. சரித்திரக் கதைகள் (வஞ்சி மாநகரம் - கபாடபுரம்),-,-,-,தமிழ்,-,ஸ்ரீ செண்பகா பதிப்பகம்,-,சிறுகதை,-,220,-,Paper Back
"                   ,,",73. ராணி மங்கம்மாள் (மக்கள் பதிப்பு),-,-,-,தமிழ்,-,ஸ்ரீ செண்பகா பதிப்பகம்,-,நாவல்,-,100,-,Paper Back
"                   ,,",74. சத்திய வெள்ளம்,-,-,-,தமிழ்,-,தமிழ்ப் புத்தகாலயம் - தாகம்,-,நாவல்,-,150,-,Paper Back
Translation,75. சரத்சந்திரர்: மனிதப் பண்பும் கலைத் திறனும்,எஸ். ஸி. சென்குப்தா,நா. பார்த்தசாரதி,-,தமிழ்,165,சாகித்திய அகாடெமி,-,மொழிபெயர்ப்பு,-,25,-,Paper Back
"                   ,,",76.சமுதாய வீதி (கவிதா பப்ளிகேஷன்),-,-,-,தமிழ்,-,கவிதா பப்ளிகேஷன்,-,நாவல்,-,100,-,Paper Back
"                   ,,",77. ராணி மங்கம்மாள் (கவிதா பப்ளிகேஷன்),-,-,-,தமிழ்,-,கவிதா பப்ளிகேஷன்,-,நாவல்,-,100,-,Paper Back
"                   ,,",78. கபாடபுரம் (கவிதா பப்ளிகேஷன்),-,-,-,தமிழ்,-,கவிதா பப்ளிகேஷன்,-,நாவல்,-,80,-,Paper Back
"                   ,,",79. குறிஞ்சி மலர் (கவிதா பப்ளிகேஷன்),-,-,-,தமிழ்,-,கவிதா பப்ளிகேஷன்,-,நாவல்,-,200,-,Paper Back
"                   ,,",80. நித்திலவல்லி (கவிதா பப்ளிகேஷன்),-,-,-,தமிழ்,-,கவிதா பப்ளிகேஷன்,-,நாவல்,-,180,-,Paper Back
"                   ,,",81. வஞ்சி மாநகரம் (கவிதா பப்ளிகேஷன்),-,-,-,தமிழ்,-,கவிதா பப்ளிகேஷன்,-,நாவல்,-,70,-,Paper Back
"                   ,,",82. பாண்டிமாதேவி (கவிதா பப்ளிகேஷன்),-,-,-,தமிழ்,-,கவிதா பப்ளிகேஷன்,-,நாவல்,-,270,-,Paper Back
"                   ,,",83. மணிபல்லவம் (கவிதா பப்ளிகேஷன்),-,-,-,தமிழ்,-,கவிதா பப்ளிகேஷன்,-,நாவல்,-,270,-,Paper Back
"                   ,,",84. நெஞ்சக்கனல் (கவிதா பப்ளிகேஷன்),-,-,-,தமிழ்,-,கவிதா பப்ளிகேஷன்,-,நாவல்,-,180,-,Paper Back
"                   ,,",85. மகாபாரதம்: அறத்தின் குரல் (அமராவதி),-,-,-,தமிழ்,-,அமராவதி,-,-,-,200,-,Paper Back
"                   ,,",86. சுந்தரக் கனவுகள் (அமராவதி),-,-,-,தமிழ்,-,அமராவதி,-,-,-,100,-,Paper Back
"                   ,,",87. பிறந்த மண் (அமராவதி),-,-,-,தமிழ்,-,அமராவதி,-,-,-,130,-,Paper Back
"                   ,,",88. நெஞ்சக்கனல்,-,-,-,தமிழ்,-,அமராவதி,-,சிறுகதை,-,90,-,Paper Back
"                   ,,",89. நா.பா.வின் இலக்கியக் கதைகள்,-,-,-,தமிழ்,-,அமராவதி,-,சிறுகதை,இலக்கியம்,200,-,Paper Back
"                   ,,",90.  சமுதாய வீதி,-,-,-,தமிழ்,-,அமராவதி,-,-,-,140,-,Paper Back
"                   ,,",91. மூவரை வென்றான்,-,-,-,தமிழ்,-,அமராவதி,-,-,-,60,-,Paper Back
"                   ,,",92. தமிழ் இலக்கியக் கதைகள்,-,-,-,தமிழ்,-,அமராவதி,-,சிறுகதை,இலக்கியம்,100,-,Paper Back
"                   ,,",93. புறநானூற்றுச் சிறுகதைகள் (அமராவதி),-,-,-,தமிழ்,-,அமராவதி,-,சிறுகதை,-,90,-,Paper Back
"                   ,,",94. வஞ்சிமா நகரம் (அமராவதி),-,-,-,தமிழ்,-,அமராவதி,-,நாவல்,-,60,-,Paper Back
"                   ,,",95. கபாடபுரம் (அமராவதி),-,-,-,தமிழ்,-,அமராவதி,-,நாவல்,-,90,-,Paper Back
"                   ,,",96. ராணி மங்கம்மாள் (அமராவதி),-,-,-,தமிழ்,-,அமராவதி,-,நாவல்,-,110,-,Paper Back
